id,price_doc
30660,8047985.952136405
30661,6246474.235462493
30662,8723047.637170568
30663,17316470.928334553
30664,12074421.935754795
30665,6126586.884179037
30666,3865668.651457037
30667,4632412.863983249
30668,8660946.080879804
30669,4765120.43884966
30670,3205135.1332803965
30671,8429730.17965362
30672,11897485.394501386
30673,10955647.191164043
30674,9873032.858766725
30675,3241109.316509242
30676,7613110.078295315
30677,4768730.79740299
30678,20912735.034060754
30679,6164824.500261599
30680,5706629.474361187
30681,2569139.5838756505
30682,7378103.686356941
30683,9966282.023478264
30684,5110083.429289499
30685,7914695.555200924
30686,9363434.575985948
30687,4951708.405028751
30688,4968672.349094351
30689,15868153.659733022
30690,24708720.89966108
30691,5104881.005646609
30692,6479177.890566681
30693,9633248.105061488
30694,5717741.047373193
30695,6009704.469531144
30696,6971505.830661872
30697,11535306.017453378
30698,8288414.505016645
30699,5633853.867705471
30700,4917479.514830988
30701,9611774.403234003
30702,6548057.629543776
30703,3742200.4020901537
30704,10970088.46486903
30705,8450413.122983154
30706,22386027.680355698
30707,5123214.810031993
30708,13391764.515967352
30709,5666465.056695541
30710,7060203.045995653
30711,4249842.521026342
30712,4417331.162591441
30713,6033328.305055459
30714,7307101.377833648
30715,3944173.6309038037
30716,9966282.023478264
30717,6250923.275943661
30718,13024788.954754122
30719,13548234.308106035
30720,6629551.05565838
30721,4654447.563419915
30722,7817529.842747031
30723,6286156.401995176
30724,12397089.389340516
30725,6310938.979575622
30726,11325023.143779311
30727,9407615.755891634
30728,12086251.505828312
30729,5074343.22300701
30730,5973096.169101849
30731,6636246.432902048
30732,5830539.634567152
30733,8614655.659568902
30734,6472858.150157546
30735,5360458.312345219
30736,6043840.0728456415
30737,6745648.224369985
30738,6481994.547809342
30739,5068939.831076768
30740,6740126.351410598
30741,11219879.066823505
30742,4515310.580186181
30743,4945465.184513031
30744,9781077.491769258
30745,7672192.636888604
30746,5360458.312345219
30747,15365624.527001157
30748,14004532.22216793
30749,5651348.628027357
30750,6438624.969373023
30751,3919301.783649192
30752,7494362.752390645
30753,9531731.79134624
30754,6126719.664230955
30755,5562107.4171669725
30756,8757171.207847346
30757,5909712.428148928
30758,10309222.92788303
30759,6076176.729910214
30760,5562107.4171669725
30761,9208598.012546599
30762,6630888.568804732
30763,11058640.224337976
30764,6148381.181169669
30765,4999139.285874926
30766,3851505.0119053437
30767,10249396.980397902
30768,4817023.363647929
30769,6621323.196068213
30770,6126586.884179037
30771,3235054.8832285167
30772,7931188.494918359
30773,8432606.638513438
30774,5480254.818069182
30775,9682420.029123371
30776,5800938.985331716
30777,6126586.884179037
30778,8944962.544260927
30779,6175641.641546622
30780,8184545.005799557
30781,6307278.7443116885
30782,5463229.231667646
30783,5517735.934978855
30784,3550412.836114035
30785,5343109.48416719
30786,4536396.846485986
30787,6658533.3292011395
30788,5621030.223103249
30789,7252378.075179497
30790,6728580.300308054
30791,10250301.711095015
30792,6575775.974398236
30793,11267753.434214585
30794,14467311.613943195
30795,8618412.516638402
30796,12190978.827932686
30797,14064771.507799368
30798,3282795.0207410986
30799,10799923.248084083
30800,13002556.72067178
30801,6629606.6687123515
30802,15183283.460817467
30803,3534304.5215879804
30804,4020496.5139487674
30805,14028092.758958602
30806,6472858.150157546
30807,6051438.071349973
30808,9674330.78339985
30809,4994868.639299345
30810,11697708.6308952
30811,4318288.788525524
30812,5429681.617340872
30813,5098541.189351209
30814,3323576.2654314963
30815,4066971.0208224133
30816,9218320.226458592
30817,3214012.1052978826
30818,7330518.208500991
30819,9227998.000204489
30820,5527330.850646779
30821,19109402.395384975
30822,8352444.270619002
30823,6010291.968718104
30824,3922034.05635851
30825,5577061.684493779
30826,9803044.217664994
30827,5706629.474361187
30828,5761688.938753102
30829,6152129.252743815
30830,9128998.462807853
30831,5429749.063143784
30832,5364297.748920264
30833,5617185.213624977
30834,4175099.2550305873
30835,7665041.036933961
30836,6710967.856797734
30837,5485803.535887097
30838,4418371.41298278
30839,5802846.359928947
30840,11387580.208697163
30841,10189545.321129004
30842,6393796.204101107
30843,5387922.768104226
30844,8808454.657976633
30845,8989915.94761734
30846,4543036.610675683
30847,5704021.8324106755
30848,8194207.272942742
30849,4459848.209044429
30850,4152060.718743137
30851,5019494.209250246
30852,7156527.475937763
30853,3639491.9972579167
30854,5722358.133437606
30855,7578651.448279029
30856,8098501.8657688545
30857,2530560.2692446965
30858,4566856.687417187
30859,6116337.857874932
30860,5669891.093919873
30861,8722451.248586047
30862,6584465.122587923
30863,4995852.1955201775
30864,6060554.656033891
30865,9774734.35408729
30866,8207851.367523846
30867,5589734.056150691
30868,8254122.391588459
30869,5622157.378158659
30870,7142629.225864184
30871,9079570.913060393
30872,4663421.224152501
30873,4225153.96396208
30874,4848890.765989775
30875,6199636.642207103
30876,4812769.1639779685
30877,9243800.254556525
30878,5398068.208355927
30879,10770609.185716098
30880,6525457.305968328
30881,3242678.9386824593
30882,9244361.799127027
30883,3469873.433702401
30884,5414638.776985263
30885,4622880.670287232
30886,7287809.800672656
30887,6001702.052463895
30888,4570362.351700207
30889,5524007.106758157
30890,7636754.606100981
30891,3786659.9534068317
30892,3835075.988388499
30893,4501127.696004053
30894,5468068.11600332
30895,4188119.6571690575
30896,6110636.5591686405
30897,7844477.9252023725
30898,6718196.884070188
30899,6548977.874314856
30900,3417451.10800121
30901,6212795.387357287
30902,3242678.9386824593
30903,6607761.038358877
30904,7510460.095864734
30905,5398068.208355927
30906,6566818.093015514
30907,11579464.411400521
30908,4050142.9668020806
30909,13023672.636914793
30910,7053300.936260091
30911,4272762.907382754
30912,6520534.651737509
30913,18250141.849739283
30914,6108445.992261626
30915,8880887.213540018
30916,5990920.222069772
30917,10662727.583885109
30918,6381383.740562661
30919,5568380.44705805
30920,4906240.801922024
30921,4531571.775993598
30922,6082346.2753174845
30923,3848842.7790857567
30924,5541527.404206839
30925,13365674.711607974
30926,6177533.536868023
30927,7963484.801338464
30928,4646831.960060317
30929,5541527.404206839
30930,11341453.971054804
30931,11361350.483255386
30932,5050427.138352187
30933,4837381.989305494
30934,11974071.873966489
30935,6535731.411510202
30936,6646065.329905869
30937,8590993.829456894
30938,6039673.043210424
30939,9593179.203166991
30940,6531235.69287099
30941,7232217.134084364
30942,4040864.5086171543
30943,6506266.711998966
30944,4905390.852998538
30945,3806221.7458928064
30946,13388104.984430915
30947,6223527.228471087
30948,7218349.414310391
30949,6046396.252828227
30950,6529561.977310578
30951,16407085.364695052
30952,8102278.010847014
30953,8629734.774999961
30954,4197872.384419819
30955,6302994.909204412
30956,6228256.972206515
30957,5799550.7603022605
30958,39585367.30718923
30959,8402312.51213398
30960,7923094.48934803
30961,7986080.443555981
30962,11161679.43765167
30963,4159860.0812873975
30964,4220073.310860668
30965,6525275.281111259
30966,12627006.014584832
30967,12819027.101475105
30968,3981289.8627720587
30969,3931870.52996591
30970,6255919.345427904
30971,12851337.67110699
30972,3929929.979973433
30973,5322864.827665809
30974,4895510.362680766
30975,7627132.347331891
30976,5296560.148764988
30977,6354496.294894239
30978,8167848.141811283
30979,3416021.189372492
30980,8081395.58534686
30981,5866266.073222312
30982,6902864.609303442
30983,4234435.987346207
30984,5434476.490174206
30985,3847585.371008304
30986,9937115.444553088
30987,8675034.409044657
30988,6001574.770492638
30989,7953172.579241121
30990,11868881.926527616
30991,8707146.10273222
30992,3871941.6813481143
30993,7968898.399246891
30994,5686537.75557389
30995,7562282.466614145
30996,5424501.132404893
30997,7141602.490288081
30998,6311047.10534885
30999,6399707.4396883305
31000,8376170.996135865
31001,6560575.191983638
31002,9053392.009350184
31003,9524778.775760476
31004,4321359.612706395
31005,3391703.139995067
31006,7712587.043631321
31007,5759207.927151804
31008,5496715.995181606
31009,6481783.343340065
31010,6566400.602415344
31011,4140723.6499825106
31012,5638459.43405952
31013,7803485.713763833
31014,13271770.461313315
31015,7167234.378472215
31016,4140723.6499825106
31017,9265075.990481913
31018,5990722.112240325
31019,4396441.332327129
31020,6483781.919388099
31021,12238109.918674547
31022,20929410.377858452
31023,9735354.716220547
31024,4845383.104047976
31025,6372167.566281283
31026,6019568.378817759
31027,4585431.5945436545
31028,5187270.356857573
31029,8544344.270172324
31030,6769558.953881441
31031,9039478.8233261
31032,9698306.228432754
31033,8087696.681324783
31034,6756621.112357238
31035,10496642.928462507
31036,6765348.212733522
31037,26511195.305203665
31038,4198194.74489883
31039,8079188.997264767
31040,5441912.716813572
31041,4236105.236237233
31042,4429705.946514292
31043,5991654.919357227
31044,7738379.157662151
31045,6313999.626236397
31046,13904501.546775535
31047,8540288.833186576
31048,6237029.298141206
31049,6637675.638886467
31050,7264975.5746972915
31051,6039380.659398901
31052,4221987.51747113
31053,16279568.251568113
31054,6559080.170059558
31055,5148211.049892867
31056,12468615.791934308
31057,5541527.404206839
31058,7830773.938031286
31059,3300426.8455939493
31060,6861948.8142744275
31061,6579605.237225335
31062,6272834.023359658
31063,3870071.584617947
31064,4940460.903734356
31065,11081455.791131392
31066,4557263.409527141
31067,8540699.50609747
31068,4084667.4765302213
31069,4717523.362733592
31070,4615098.580526832
31071,3451144.2407012433
31072,8686546.660637785
31073,3242678.9386824593
31074,6550631.607628265
31075,6530866.733725554
31076,6970568.587240137
31077,5398068.208355927
31078,4174445.3794422136
31079,5383790.797102549
31080,6438933.834613898
31081,3871941.6813481143
31082,10518193.059168555
31083,4905390.852998538
31084,9265075.990481913
31085,12250700.237841627
31086,3633199.50176448
31087,5264442.675888469
31088,6817564.707799387
31089,5757591.523964485
31090,33519560.2545313
31091,3683123.570035471
31092,6839315.473794771
31093,6010028.243210562
31094,5955398.517484008
31095,5281477.079665412
31096,23411321.28559144
31097,10827921.600392107
31098,10102421.974641453
31099,18650962.78068845
31100,4625491.504502698
31101,4466229.887687669
31102,6069883.64162884
31103,10658601.98465148
31104,5272609.612000025
31105,7592141.418003364
31106,4391717.338996103
31107,12126369.616703263
31108,7058269.270817081
31109,5666438.995936649
31110,9298580.493430767
31111,10298828.568919146
31112,5722939.02520421
31113,3672222.3237280413
31114,5053917.788880894
31115,5730251.748253626
31116,6056943.975980371
31117,6665609.724970246
31118,4224657.761170545
31119,3913967.207004671
31120,5507283.958906614
31121,5292765.6463040905
31122,6242770.257204605
31123,4708094.015660919
31124,5724521.596557295
31125,11882625.610675702
31126,19830970.024008967
31127,5428967.948106324
31128,5903397.367792095
31129,5843878.376075949
31130,12568168.098699858
31131,7982054.707060712
31132,8726486.643677866
31133,9159995.157081377
31134,6505279.292939493
31135,10154661.86701175
31136,8991421.152298825
31137,4721839.4854627885
31138,6286083.672803694
31139,4120035.593011845
31140,7445738.453305575
31141,7461023.89308358
31142,9400113.273645395
31143,5073388.742636779
31144,4153314.117095864
31145,5453440.279663287
31146,5450795.597689856
31147,12977636.584335718
31148,5989546.247216026
31149,3242678.9386824593
31150,8182566.620888831
31151,5536445.382942999
31152,8425495.090107711
31153,5423374.856014409
31154,16910646.06390081
31155,5770358.680642661
31156,9158037.964695638
31157,4650618.662600158
31158,9075068.528078344
31159,6479216.909416719
31160,5657696.745330253
31161,3931870.52996591
31162,4695075.295473983
31163,5499487.676935127
31164,5869962.812606257
31165,6411670.817949736
31166,5398068.208355927
31167,6056908.82211899
31168,10961404.791383315
31169,7248795.797274968
31170,5900216.803480269
31171,15002159.738827486
31172,5458697.898577052
31173,9321324.541004563
31174,9519624.077219639
31175,13327128.173712121
31176,4616951.193438506
31177,8174909.491167268
31178,4236105.236237233
31179,3986076.585249819
31180,4079015.020137777
31181,8783149.308514139
31182,6125671.6990709305
31183,7816866.686096728
31184,5289472.90010781
31185,4321359.612706395
31186,8718715.556214003
31187,3660179.7076065615
31188,4708094.015660919
31189,5052464.473576817
31190,7195286.7360630315
31191,11174336.033316892
31192,4583305.347043221
31193,5664795.108490879
31194,8779751.351344433
31195,8636452.969577556
31196,5071449.422464598
31197,13525462.217473274
31198,6593097.706966503
31199,6413132.325343586
31200,10407020.243980056
31201,4035382.085896476
31202,4018808.069066412
31203,6599385.465990671
31204,3421991.907034592
31205,8122641.378892782
31206,5561067.205554195
31207,4080985.5556986975
31208,5788141.076853809
31209,4263620.792686423
31210,5667307.04636243
31211,7111366.509080766
31212,5026567.283523077
31213,9959304.683051314
31214,6607121.5471230075
31215,4663421.224152501
31216,5434476.490174206
31217,6949444.887436491
31218,8234255.140839813
31219,3836953.975554721
31220,6496955.125307133
31221,4070984.896845117
31222,6167608.249692373
31223,9431734.448515547
31224,6458320.0352939805
31225,11376799.080163853
31226,6506651.856713446
31227,9428166.273324192
31228,11132939.307036705
31229,4547943.1398577
31230,5959549.144377727
31231,4321359.612706395
31232,6863505.339376746
31233,6153934.460297605
31234,6200964.82742274
31235,5730251.748253626
31236,5994416.981599014
31237,10476940.024705969
31238,6438933.834613898
31239,12784446.842233505
31240,6842472.69512998
31241,6377633.330200839
31242,6790984.941615121
31243,4261126.020087143
31244,6954268.0935108755
31245,6967608.262207501
31246,8259020.874600473
31247,5834179.7553147925
31248,6677926.535499787
31249,9608415.587235363
31250,5447997.993348021
31251,6859114.890627248
31252,6546957.152644559
31253,8084704.643635797
31254,6215501.770714941
31255,10733921.557045233
31256,6551551.4457889795
31257,5428754.523190985
31258,9634269.681288157
31259,10355330.442720547
31260,7740931.293669221
31261,23089153.947864015
31262,5398068.208355927
31263,5638026.387431089
31264,4118182.9801001707
31265,9995349.564413339
31266,7369782.053810013
31267,4118182.9801001707
31268,4167156.574031477
31269,8536400.255913006
31270,4321359.612706395
31271,5109547.965988921
31272,15642278.54239296
31273,7414889.1024108585
31274,5472253.909223294
31275,6272597.506272832
31276,6109285.298772828
31277,5234238.2370917
31278,14068279.43007434
31279,13924089.05214277
31280,8337429.475319253
31281,6823684.924803697
31282,12238109.918674547
31283,6560575.191983638
31284,4180650.203035892
31285,5118051.341809757
31286,8247422.92907061
31287,9937115.444553088
31288,4236105.236237233
31289,9187539.340622697
31290,5680590.128582287
31291,6785692.023087112
31292,3633199.50176448
31293,6918838.127687323
31294,4120035.593011845
31295,22989970.677762885
31296,9350480.590469649
31297,7457556.350063945
31298,3703697.919647912
31299,9608415.587235363
31300,6919894.661884984
31301,6438336.081550869
31302,5208411.603631615
31303,8113989.957781558
31304,6701505.656081611
31305,10220748.334610976
31306,3231274.173635318
31307,5989791.593415638
31308,7987867.081620325
31309,8589600.399822405
31310,59905649.863373
31311,5819115.743807967
31312,5315308.093092494
31313,10978353.343793873
31314,6333967.10805953
31315,9907275.16138398
31316,11181979.290523522
31317,19933190.028597318
31318,9546852.108954025
31319,6510451.951418387
31320,6198295.94063364
31321,7988522.261584101
31322,8838057.785755789
31323,8071450.091893124
31324,7275631.919917194
31325,5706746.464983566
31326,5237667.109276846
31327,7466623.277316399
31328,13434518.04376983
31329,5872595.041088074
31330,10238868.970776508
31331,8185616.122653174
31332,5381706.4638735745
31333,5138428.007584865
31334,4167156.574031477
31335,6515893.289510625
31336,7795794.196784092
31337,6767984.829389444
31338,4559564.445310302
31339,5037969.366895532
31340,6498631.491409975
31341,9608415.587235363
31342,5301555.542678952
31343,3409645.866944693
31344,4338915.3282982055
31345,4991080.188486693
31346,4019313.223478838
31347,9074916.416377585
31348,10990337.326655077
31349,11344908.636589447
31350,3642320.8336954787
31351,6187825.834974032
31352,8143180.738386629
31353,5084054.77943963
31354,7163054.963725683
31355,9501624.683346257
31356,4472864.931718713
31357,5115467.358265995
31358,3871941.6813481143
31359,6221073.619453158
31360,8811086.021696655
31361,4973670.945060222
31362,9901625.52174948
31363,5562039.270040828
31364,3959649.3938389593
31365,3854974.134661276
31366,7422755.255867173
31367,8610333.33163226
31368,6328734.580703589
31369,4739834.081615262
31370,8734267.77952258
31371,9614489.397468751
31372,6520612.739762963
31373,5349241.63608845
31374,6310369.627399565
31375,5574593.051735049
31376,6284346.506764881
31377,9966784.510909667
31378,6391260.211709748
31379,31427378.105917625
31380,5086034.948171556
31381,7837307.067708513
31382,5022605.740111589
31383,8140641.655070717
31384,22768105.41488407
31385,14010151.056716394
31386,9110536.485337231
31387,12637853.324849358
31388,5218409.588489338
31389,4470264.0680429535
31390,7608747.445804687
31391,5286082.416102332
31392,11443477.5394567
31393,8637610.246326702
31394,5627061.1648396915
31395,4015636.294585012
31396,10189733.406570053
31397,6882981.403150682
31398,3387377.9037105353
31399,10722934.320107013
31400,4542382.83214136
31401,11036326.008197367
31402,9546086.650585249
31403,4975722.661706946
31404,5332414.213872189
31405,4602970.317224435
31406,5888677.357694106
31407,3500265.3251769333
31408,6711636.03506642
31409,4710283.590075405
31410,10334397.115106735
31411,8349917.927417047
31412,10627492.253754374
31413,7807115.557305327
31414,4051442.6805482386
31415,14415177.748177653
31416,6452889.135428369
31417,5371234.94340075
31418,8384372.860508087
31419,9399112.402535597
31420,9272013.638728227
31421,7290478.027194297
31422,5929759.397685563
31423,6878399.724172063
31424,20765967.105639033
31425,5813852.176849286
31426,4785263.469672102
31427,6284359.869531412
31428,7316493.488497783
31429,14249264.42677552
31430,4593105.425142435
31431,5654149.920033727
31432,5275608.789945247
31433,5854085.292620037
31434,4134431.2871934087
31435,10700926.521018615
31436,9308010.660238054
31437,12270068.346287569
31438,7548772.328192939
31439,11431129.213324118
31440,6686789.3917423105
31441,5945894.928092373
31442,7417703.902821414
31443,11723062.240213564
31444,6294062.802372107
31445,9552056.870673167
31446,11864978.873944625
31447,5683898.59564696
31448,8315122.051139161
31449,8142776.236900213
31450,6564610.089849088
31451,8475785.86273836
31452,10662908.627051894
31453,3549491.9413548848
31454,5896453.717438343
31455,6656129.797021545
31456,4946609.104346301
31457,5472892.440364926
31458,19509767.091302678
31459,6859114.635880252
31460,4975722.661706946
31461,4479550.788514388
31462,3420646.1758858524
31463,5883421.959797649
31464,7511440.748076154
31465,5233995.285628391
31466,55087246.10960962
31467,3489988.6024099453
31468,13744081.803771835
31469,4947795.013130603
31470,5581554.693774496
31471,13640618.891046757
31472,3880561.9675043584
31473,7183652.327810672
31474,5133919.821932063
31475,5883626.787048892
31476,16916040.61495299
31477,7006253.366204639
31478,5182224.989527822
31479,6183570.35585064
31480,8065896.3631033925
31481,8162940.752640963
31482,9888238.030262593
31483,8828136.701209169
31484,7426896.286922659
31485,3644929.526455179
31486,2862880.445982571
31487,5233907.155086961
31488,13297184.295649517
31489,8449537.358664881
31490,4537076.253171113
31491,5825859.844760949
31492,8925848.573276361
31493,10304338.988110313
31494,5770083.698432418
31495,5440164.540344371
31496,8812770.16179264
31497,4467122.520507215
31498,5984735.308361618
31499,10728481.252011966
31500,9886349.35006311
31501,9011471.959850349
31502,8332134.862073017
31503,5688911.95586957
31504,9158538.968403317
31505,16828047.36936658
31506,7921351.919716196
31507,6535240.873740787
31508,6183343.803969043
31509,5786606.491369845
31510,6576650.07572286
31511,4946609.104346301
31512,6208319.0115079805
31513,28320511.554941792
31514,26549806.89861963
31515,3487648.1847126856
31516,15369504.684276024
31517,6107550.522994305
31518,8142124.7884028675
31519,6103713.904232092
31520,6184741.998829966
31521,4824959.616476213
31522,4262022.377490299
31523,7159162.602509076
31524,9706986.893439183
31525,11046826.950313766
31526,5315154.785062608
31527,7379298.240223302
31528,4483691.3753859345
31529,5364993.424635662
31530,7266854.092807943
31531,8382539.299903518
31532,5309090.027893396
31533,13360367.134749606
31534,7311586.218373967
31535,9421487.439656457
31536,7779302.287029667
31537,4628872.252454196
31538,5100001.3095514355
31539,3742011.5637712004
31540,9067650.534430873
31541,3880561.9675043584
31542,5500125.264734844
31543,3904005.2141327476
31544,4940171.159704996
31545,7484336.538486542
31546,12316316.620512199
31547,6381198.767828685
31548,5162009.1361555075
31549,5606985.883860918
31550,4829744.15692086
31551,5686550.841736213
31552,6896164.763583483
31553,5998152.318234669
31554,7168114.21186409
31555,4154535.2666595294
31556,6943614.311920633
31557,6047917.926876363
31558,9738776.18903863
31559,3882292.71478402
31560,6989379.630225253
31561,6912800.95704828
31562,40415262.89616245
31563,3690026.77092076
31564,9883553.059270058
31565,8769375.61522226
31566,5915624.048015692
31567,17835602.321439303
31568,7566424.511413604
31569,6494291.1744128205
31570,6713920.263214737
31571,5473297.908873972
31572,3973399.811099544
31573,5077197.332964251
31574,11120975.605137283
31575,5293271.144962035
31576,7251669.704275918
31577,4889020.289189153
31578,7097707.726902792
31579,5679525.008612433
31580,6459822.899893226
31581,6056396.109543869
31582,7961342.619249401
31583,7953869.419589633
31584,4411898.841193124
31585,6400040.779342332
31586,12578174.497732967
31587,13033397.66582397
31588,8471325.097495725
31589,3714679.1385827125
31590,6157675.653578475
31591,7491899.219023439
31592,7998664.489383021
31593,7525465.338774376
31594,8318486.179307163
31595,5270295.686938596
31596,3729751.125744828
31597,5395460.381385037
31598,3917927.582318845
31599,6865144.979801966
31600,6842398.760071592
31601,14643489.186429253
31602,5179659.538377186
31603,14790002.688668411
31604,4726665.862181705
31605,4975722.661706946
31606,6018655.492677856
31607,7133923.135073726
31608,5176595.252724993
31609,6005200.983633926
31610,7984556.342075902
31611,5395952.282565207
31612,5891079.205424755
31613,4775327.668339233
31614,15075086.342382217
31615,9370476.874475721
31616,9511391.044129048
31617,4464831.450253776
31618,7135648.385827975
31619,8542918.091454681
31620,4644923.783563146
31621,6025896.338204572
31622,38239123.78485659
31623,10622722.282156097
31624,4729619.1798466295
31625,9834978.88420248
31626,5976853.614751364
31627,6140054.046928316
31628,10017277.517611355
31629,11073630.330058202
31630,3631853.7706157407
31631,5541381.6614190955
31632,15679262.12265789
31633,5189075.724934346
31634,8667193.513427993
31635,12597372.126569608
31636,5796221.942191886
31637,5874856.488275205
31638,6596846.173094334
31639,4047531.750504378
31640,10483581.099779153
31641,4261672.03642783
31642,4583409.960084837
31643,6223660.600432288
31644,9144848.021900784
31645,5696762.268625224
31646,8811641.624628386
31647,5137784.446401854
31648,11010961.953600932
31649,5447277.332603461
31650,6618699.818981578
31651,10697721.29018425
31652,6239706.996472083
31653,5475260.297318464
31654,5985631.128628721
31655,4286734.208896476
31656,22392606.1619779
31657,6826210.970516709
31658,4657204.647781694
31659,7164448.809250863
31660,5114806.376937518
31661,5254183.764831534
31662,6748353.345943789
31663,4261672.03642783
31664,3784231.9768271903
31665,4412311.195030118
31666,5389103.484274332
31667,6817562.673766775
31668,8167347.1263100235
31669,10843224.291613225
31670,6785196.143877463
31671,5807435.645472626
31672,7744400.639710011
31673,8871289.045822714
31674,8801243.395253059
31675,8004588.204120981
31676,6912332.773884334
31677,4583044.71128701
31678,4950862.87256282
31679,8128036.9213996725
31680,5854780.982448511
31681,6711636.03506642
31682,4911952.389325201
31683,6347778.973090259
31684,4895742.9333396405
31685,3904005.2141327476
31686,12069907.660144757
31687,10849809.540457722
31688,9789764.157401448
31689,4134431.2871934087
31690,6674175.246689795
31691,4057808.473271367
31692,5623185.706415549
31693,6027096.947713833
31694,8194162.772086966
31695,6774028.514029225
31696,3506189.0399148935
31697,4895742.9333396405
31698,3489988.6024099453
31699,5275689.05785884
31700,4729282.608565261
31701,8505676.435926393
31702,5492164.164055776
31703,8572823.389936334
31704,5714671.149967795
31705,10925661.418781018
31706,5715972.560162925
31707,13199491.300502526
31708,8277588.98096695
31709,5069037.695192928
31710,10784398.391712494
31711,6984780.303012729
31712,8113053.8965198565
31713,5606985.883860918
31714,5025255.831467635
31715,5015371.350238455
31716,5533427.0208828645
31717,9703267.257569157
31718,4946849.364861695
31719,6476376.767584732
31720,4879540.578614719
31721,4412231.303169257
31722,6223660.600432288
31723,5482120.445835745
31724,6256120.6091160085
31725,4975722.661706946
31726,11833634.91711187
31727,6590539.920313107
31728,4725946.58058654
31729,6068660.649987215
31730,3699075.9247575984
31731,6797183.212776651
31732,8098857.065578152
