id,price_doc
30770,6250155.413289523
30771,3974353.0240918845
30772,8916566.512835655
30773,8131951.086890648
30774,6303268.087610195
30775,9865488.74083727
30776,5942775.381949638
30777,6250155.413289523
30778,8429022.89494487
30779,6370311.607945488
30780,8568577.278484471
30781,7461644.634579629
30782,4776027.96743528
30783,5549983.377595358
30784,3435808.4190891585
30785,6450482.185311081
30786,5608479.714023397
30787,6953590.005287439
30788,5622066.723567059
30789,6562555.072051036
30790,8138103.929463926
30791,8973167.796415713
30792,7638062.457731323
30793,9455699.015427047
30794,13613889.644344816
30795,9260659.752930429
30796,9569540.435870932
30797,10051996.8755139
30798,3773439.169703695
30799,8218338.736973311
30800,11435627.49446429
30801,6986939.847219604
30802,11746924.276542963
30803,3415694.403502901
30804,3784934.2408393966
30805,11569360.134837972
30806,7601933.462304808
30807,6014160.444623503
30808,8602149.416580182
30809,4413514.618400497
30810,9038080.844808627
30811,4839855.888592787
30812,6182588.291339378
30813,6794636.761046069
30814,4168000.000764104
30815,4028744.844814185
30816,7266804.226415965
30817,969618.1621202026
30818,8124305.724153836
30819,7908997.445389673
30820,6132097.193786858
30821,10602319.919024052
30822,10520074.808517044
30823,7405564.782024006
30824,4578015.793131674
30825,7627154.521995122
30826,9831516.851695288
30827,7968990.401799826
30828,8563766.21255846
30829,7055930.580245137
30830,8184234.191783568
30831,6689807.995707726
30832,6363201.515577355
30833,7379823.497475328
30834,4744028.864234671
30835,7851898.66757681
30836,6451764.915314158
30837,5834588.626440753
30838,6056260.93337111
30839,7530106.3802362485
30840,8798964.424034633
30841,9268131.146969007
30842,7386914.946835376
30843,6535525.482054977
30844,8670281.182113746
30845,9445399.803246897
30846,5608479.714023397
30847,5679272.168346142
30848,7179384.528235311
30849,4833336.70786489
30850,4666212.56639295
30851,4739623.198106988
30852,6478047.635065763
30853,4254256.151853822
30854,6774017.119968051
30855,7813362.227543807
30856,7555196.083754776
30857,3169251.2000326165
30858,5652946.169932952
30859,6072464.23453263
30860,5936695.786969665
30861,8442423.61098105
30862,8428442.168541113
30863,6341350.553850798
30864,6901895.515584299
30865,8789353.097243937
30866,9297425.772097785
30867,7827783.412415412
30868,6653721.188562935
30869,6038417.983660507
30870,6446245.274300026
30871,9570069.891163193
30872,4563964.823525798
30873,3996455.342349477
30874,5407437.374184243
30875,6666752.192783497
30876,4850862.323161145
30877,9662704.80758217
30878,5781976.77589648
30879,10401863.733357117
30880,6986939.847219604
30881,969618.1621202026
30882,6907746.901655664
30883,5458341.114344323
30884,5781976.77589648
30885,5590084.105439313
30886,7356433.148921033
30887,5658783.817828868
30888,5796636.4689587485
30889,6298131.679476004
30890,7265172.646739011
30891,3550659.6801495003
30892,3550659.6801495003
30893,5608479.714023397
30894,6536294.125023527
30895,4899873.456790683
30896,6933345.2912092535
30897,6504636.857074553
30898,7117039.249954248
30899,7310842.263793555
30900,3545127.152498116
30901,6997513.154887143
30902,969618.1621202026
30903,9724273.610996846
30904,6212296.443656424
30905,5797540.035464826
30906,6281251.6501913145
30907,9701722.16534471
30908,4351598.675201094
30909,9870491.644059598
30910,6324200.8007357195
30911,5727401.370472095
30912,6960202.339513716
30913,16128221.140136609
30914,8392880.559979185
30915,13507300.358110279
30916,5274888.161118258
30917,10893970.633462548
30918,6711415.776686376
30919,2893193.444740027
30920,4463485.620944641
30921,7151919.274461752
30922,6291411.718336068
30923,3677658.9159575948
30924,7968990.401799826
30925,10799315.506462563
30926,7027836.510017058
30927,6769631.231354581
30928,5892209.879673405
30929,7968990.401799826
30930,8515743.025808599
30931,9160826.38672145
30932,7468611.847445895
30933,5404219.581575821
30934,8497518.020239811
30935,7101475.990385902
30936,7601933.462304808
30937,7368366.9658509195
30938,2934361.117550986
30939,9314454.507547079
30940,7591153.187416208
30941,5915045.609644684
30942,3788580.9986029295
30943,6106791.017445494
30944,4413514.618400497
30945,4822821.014611824
30946,11348144.770368928
30947,7079445.315615204
30948,7614504.773623116
30949,5583104.645402964
30950,6974842.177265415
30951,10433640.245486576
30952,7831802.50950115
30953,9419307.225037728
30954,4263996.160404621
30955,7607467.221268414
30956,7536198.376959461
30957,5814475.032178617
30958,13565980.894761512
30959,8332869.29992269
30960,9388756.05093877
30961,10154964.296393175
30962,9947807.316973371
30963,3930873.6575135067
30964,7076454.808920121
30965,6084998.421814366
30966,12704095.598801197
30967,9799451.959186673
30968,4360709.700736866
30969,3732991.591085364
30970,7175096.602154955
30971,9042926.88874286
30972,3732991.591085364
30973,5597504.572165502
30974,4917153.583836697
30975,9088696.63261554
30976,5780802.7954175575
30977,7145033.338081798
30978,6727229.61369051
30979,3552041.178013102
30980,9801818.964628898
30981,6373348.95047996
30982,6266007.282482734
30983,3977001.2678890475
30984,5797540.035464826
30985,4454822.255941237
30986,8831211.476593925
30987,7941345.649148546
30988,6122161.542985074
30989,8235834.254536818
30990,8603079.692313608
30991,7393581.366864783
30992,1623120.2978233546
30993,8385890.294958243
30994,6908176.071609499
30995,9899443.091056233
30996,5781976.77589648
30997,7100751.027441092
30998,10540543.417999828
30999,6318202.805339304
31000,8540630.072248831
31001,6986939.847219604
31002,11363729.96803001
31003,9278416.620561134
31004,4047643.6114022853
31005,3044913.658922027
31006,7961828.699179585
31007,6670779.792827247
31008,7627154.521995122
31009,8202485.8524739845
31010,5812345.3492730325
31011,4855407.000881128
31012,6132705.946883097
31013,6420127.584179404
31014,12468141.4631553
31015,9733238.728171017
31016,4855407.000881128
31017,8408780.145453151
31018,6753155.314022015
31019,4989372.555922007
31020,7285658.504895764
31021,9641612.635545565
31022,13117907.113551592
31023,8631668.255699795
31024,7145500.219108093
31025,6458916.248038273
31026,7406643.108581345
31027,5127377.4015732575
31028,6914450.742964193
31029,7886055.962795456
31030,7443064.460367826
31031,8273925.487485627
31032,8321859.661102335
31033,8320107.841825997
31034,7368250.658609359
31035,8755380.74039857
31036,10043487.676535606
31037,11394763.313671095
31038,4795221.024988561
31039,8216966.226259908
31040,6524774.684477712
31041,4867479.015841588
31042,5713261.864128332
31043,7152547.393681112
31044,11828840.777757797
31045,7338865.098159674
31046,9729235.843613273
31047,7153223.695595972
31048,7485075.793624537
31049,8192349.523092242
31050,7068736.991059234
31051,5650850.106344354
31052,3977001.2678890475
31053,10861537.780143809
31054,6853540.479490939
31055,4919128.040012005
31056,9873949.867672991
31057,7968990.401799826
31058,7775004.59551392
31059,3791687.4223611294
31060,6240030.64714596
31061,6986939.847219604
31062,6332385.489640666
31063,3686863.9807098233
31064,5000528.188667113
31065,8710538.545066234
31066,5652946.169932952
31067,7189326.659879689
31068,4727179.298387262
31069,5223210.663118029
31070,4570701.7771229725
31071,3541480.3947345824
31072,9091035.342062553
31073,969618.1621202026
31074,7405564.782024006
31075,6602000.697064217
31076,8859039.98750433
31077,5797540.035464826
31078,4714753.09816408
31079,4884095.716290544
31080,7459977.14248302
31081,1644797.695079264
31082,8389307.980168775
31083,4413514.618400497
31084,8408780.145453151
31085,9424159.592867438
31086,3545862.897465306
31087,5321552.547879872
31088,12271561.908467919
31089,7902972.173811249
31090,14468329.779934993
31091,5293609.686481906
31092,6217797.419191182
31093,6250155.413289523
31094,6625234.779195557
31095,5622884.037485399
31096,12666170.102043372
31097,8624181.634552564
31098,9808580.944808483
31099,14467820.163293729
31100,4310484.133715102
31101,4083510.172678505
31102,6001928.374574119
31103,9052819.829031985
31104,7103801.406056982
31105,6931752.281875196
31106,5000489.169899397
31107,12753005.824864749
31108,8585980.01727956
31109,4977073.275920306
31110,8398775.192873502
31111,8567567.972850282
31112,6126872.82764465
31113,4324526.364379629
31114,6648187.013717158
31115,5009185.213320216
31116,7625594.9887693655
31117,6643779.938191307
31118,3996455.342349477
31119,3541312.1414473937
31120,6830120.917393331
31121,6513658.0705003245
31122,5553678.158320872
31123,4610092.433901339
31124,6438650.736558508
31125,11243810.877719503
31126,11816610.022680493
31127,6336617.929542361
31128,7318897.854480949
31129,5055312.823695759
31130,8660591.7032421
31131,8374939.431136136
31132,8618827.53033921
31133,8493130.682909066
31134,8097472.220699707
31135,8599929.509750754
31136,8814704.320588157
31137,6196445.4107247135
31138,6979128.493263481
31139,3950327.7319739372
31140,6905655.449234396
31141,9441045.956864545
31142,8408780.145453151
31143,4941348.714983021
31144,3970206.258847824
31145,6289574.707577711
31146,5942543.644791691
31147,8409178.109733496
31148,6233655.137204766
31149,969618.1621202026
31150,7179384.528235311
31151,6137936.600432351
31152,8131951.086890648
31153,4872590.779777469
31154,12094930.58354325
31155,7780911.278401295
31156,9490480.711338429
31157,7287541.964985894
31158,8162554.475810753
31159,6881332.01443441
31160,5705797.909037451
31161,3732991.591085364
31162,5241081.502598301
31163,6388106.106248235
31164,5996145.235296531
31165,7180654.909143649
31166,5781976.77589648
31167,8861503.103239063
31168,8436034.971142346
31169,13134825.407956997
31170,7239141.294632587
31171,12306757.139277872
31172,4956567.258944665
31173,8100642.339332904
31174,9741504.074565703
31175,8912458.315358745
31176,4563964.823525798
31177,7179384.528235311
31178,4873037.322830283
31179,6547101.525941477
31180,4727179.298387262
31181,6904754.79978932
31182,7402799.009230797
31183,6950448.164621783
31184,7368719.563788083
31185,4067097.6858627154
31186,7925071.4350775285
31187,4324526.364379629
31188,4610092.433901339
31189,5182897.980140536
31190,6314918.5442180475
31191,10368703.391471725
31192,4991185.2657897435
31193,6003992.278187929
31194,7707093.931903559
31195,8666734.76278561
31196,6818172.772439728
31197,9754367.560938451
31198,7830503.885995021
31199,7459977.14248302
31200,8308639.717876801
31201,5496098.730149223
31202,4519607.457022871
31203,6986939.847219604
31204,3303520.712758229
31205,7267395.456718164
31206,6304942.8594083795
31207,4710679.022302506
31208,5446947.51984595
31209,4882986.538952032
31210,5982314.880932021
31211,7079688.120809314
31212,5779436.675844677
31213,8360111.608590789
31214,7591153.187416208
31215,4563964.823525798
31216,5781976.77589648
31217,6334521.865953764
31218,7277525.120705815
31219,3594182.8364613242
31220,7438914.623956172
31221,3918215.794574026
31222,5206189.949063875
31223,8567747.72532981
31224,7039455.279383166
31225,8058103.499943405
31226,6870215.400457022
31227,8482705.628402788
31228,8869216.996485133
31229,5691028.636173556
31230,8246905.751234546
31231,4047643.6114022853
31232,8197258.479250168
31233,7374379.214857126
31234,7005586.346876924
31235,4990286.969558655
31236,8335030.596824391
31237,8941695.599774197
31238,7441634.729420329
31239,9681573.2322892
31240,9210850.635928938
31241,7441634.729420329
31242,6226557.667955338
31243,3938986.748186961
31244,6334521.865953764
31245,6831120.935768294
31246,8748799.111062154
31247,5025050.522330904
31248,8987943.497917265
31249,8622219.133819018
31250,6336617.929542361
31251,6228914.03316857
31252,6953590.005287439
31253,8134028.360767874
31254,5625936.1491739
31255,9522915.219354888
31256,8726093.650494479
31257,4872590.779777469
31258,11816911.30262007
31259,10597720.070427796
31260,6529651.198816535
31261,13432456.634661932
31262,5797540.035464826
31263,6257460.6367293475
31264,3917777.777869192
31265,12778211.874286007
31266,7745058.922174226
31267,3947236.804909271
31268,4855407.000881128
31269,8005527.706104325
31270,4047643.6114022853
31271,5107559.419456886
31272,14589482.65644818
31273,10293131.980433838
31274,6754593.393540057
31275,7188921.023065385
31276,7462992.131871757
31277,8244581.885143352
31278,10061272.118889939
31279,9751469.071568053
31280,9623619.416149924
31281,6228914.03316857
31282,9641612.635545565
31283,6953590.005287439
31284,5788298.493916945
31285,5119079.865554502
31286,8247031.804885572
31287,8831211.476593925
31288,4862250.609602874
31289,8254474.994897003
31290,5982314.880932021
31291,7645070.262335146
31292,3496949.7959647933
31293,6334521.865953764
31294,3930873.6575135067
31295,10390673.216031726
31296,8454914.093459316
31297,9367939.295776324
31298,4491275.574040461
31299,8587201.79979024
31300,9131941.63469103
31301,6713549.02720166
31302,4830704.3100308385
31303,7063801.697804267
31304,6120949.835170145
31305,9870961.560112095
31306,3885420.112272772
31307,6233655.137204766
31308,9509577.143477697
31309,7274193.585089644
31310,18820448.524313577
31311,6208699.630664013
31312,7185821.296979932
31313,7671289.345565791
31314,7473872.9099547565
31315,8786189.1899855
31316,9139606.61268661
31317,13752397.948832493
31318,9864060.145933488
31319,7591153.187416208
31320,7162190.381030905
31321,6656911.461897785
31322,8670281.182113746
31323,8601846.020394295
31324,6655447.34556303
31325,8246545.130417662
31326,8547272.956844313
31327,8004976.083418943
31328,9955625.844458858
31329,5001419.457274494
31330,7803236.845362025
31331,7111639.0672939215
31332,6411220.730042489
31333,6901484.032201265
31334,4855407.000881128
31335,7590545.028634051
31336,6433269.415757774
31337,7271888.372632675
31338,5890738.526346523
31339,6359110.236144085
31340,7272739.017157251
31341,8619995.811023539
31342,6589435.981954649
31343,3545127.152498116
31344,5280006.598990604
31345,5425071.148141119
31346,3813733.298431188
31347,9867435.521785717
31348,8426252.959652834
31349,9028755.930627462
31350,4318968.057390936
31351,5905406.653468056
31352,8461516.894917864
31353,5596432.430006177
31354,7813712.4021072835
31355,8930885.594709875
31356,5608479.714023397
31357,5088203.603019099
31358,1628678.6048120528
31359,5585631.157481583
31360,8853669.562406907
31361,5433180.672195761
31362,8701702.923757346
31363,4967339.566040653
31364,4465787.891298883
31365,3681305.673721128
31366,6984408.7798032435
31367,6953874.281056275
31368,7058901.403839285
31369,4572077.914199253
31370,7895925.4273103895
31371,8089257.812606437
31372,5537916.454221893
31373,6210544.20617859
31374,6332385.489640666
31375,6645197.683059225
31376,7461644.634579629
31377,9044717.46650834
31378,7593149.664637512
31379,16565178.28917006
31380,5363871.206097205
31381,6209540.811260323
31382,6878513.698663336
31383,8924678.661682803
31384,10715187.188911319
31385,11187673.635134416
31386,8542116.9187135
31387,9712078.223543327
31388,5655740.8881719345
31389,4366544.986813482
31390,9316467.471811695
31391,4853692.536015909
31392,11587489.27253049
31393,8358612.848506185
31394,6726922.650151694
31395,4417138.42405622
31396,8964633.377217945
31397,7576022.519126557
31398,5046265.025485007
31399,8784431.890395118
31400,5641003.873275305
31401,8778703.211455788
31402,8530686.307079572
31403,5000528.188667113
31404,7197488.335784644
31405,5718820.171117027
31406,6914967.835084058
31407,3555687.935776636
31408,6953590.005287439
31409,274325.4776382305
31410,8743211.514310401
31411,7304172.564291288
31412,8199548.196087698
31413,8960258.865001837
31414,5272090.112144707
31415,9863014.43789829
31416,6202038.261201089
31417,6513329.1630975
31418,8262983.011750723
31419,10171292.47190778
31420,8273925.487485627
31421,10453049.672789484
31422,5776205.836661236
31423,6334521.865953764
31424,12873131.245626505
31425,5156436.106077878
31426,6861065.065728965
31427,5739453.257905747
31428,8317806.399952958
31429,13586098.109401345
31430,4563964.823525798
31431,5009185.213320216
31432,5652295.523268318
31433,8256484.130928127
31434,3950327.7319739372
31435,9321632.261285206
31436,8547737.820170512
31437,9873949.867672991
31438,6314266.212631668
31439,10888045.670602806
31440,8859453.635244943
31441,7601660.574856657
31442,7107806.6330354065
31443,14457770.853177017
31444,6742550.171787707
31445,10934817.513826935
31446,7905846.842841966
31447,7403317.080767816
31448,7339152.743005472
31449,8459258.835141767
31450,6735105.427973556
31451,7647336.6031033965
31452,8317425.868484901
31453,5257480.691055394
31454,6273779.575073431
31455,5097173.585075974
31456,5000528.188667113
31457,5643910.328752488
31458,9996033.419834426
31459,9487920.844032845
31460,5000528.188667113
31461,6131690.8676288435
31462,3303520.712758229
31463,5008089.425660928
31464,10281668.992929703
31465,5619960.923627253
31466,18991948.522273693
31467,3552041.178013102
31468,13189076.785088405
31469,4956061.732757556
31470,4994957.304679014
31471,9920577.051909707
31472,1644797.695079264
31473,5574169.826352239
31474,2641402.1381521677
31475,7744133.208844388
31476,11016758.075478299
31477,8129607.193382321
31478,7863801.661182177
31479,7359306.173833278
31480,8564849.99802054
31481,7958265.168172894
31482,9733659.48521009
31483,9023647.455111483
31484,8474796.337771015
31485,3572952.822847992
31486,3668646.1397136906
31487,6424415.166135067
31488,9786068.805172088
31489,6728130.759842227
31490,5724378.478105722
31491,7154895.190081878
31492,7534466.541679764
31493,8380687.000546141
31494,7104836.178358612
31495,5790527.29180415
31496,9158319.479735592
31497,4944642.234730574
31498,6974997.550561959
31499,8906556.480776414
31500,9736714.189570213
31501,8021043.444766233
31502,8962467.335848358
31503,6302045.794378768
31504,10635662.61619967
31505,12538485.593460303
31506,8097128.632616234
31507,7374088.838086167
31508,6331615.535337241
31509,6461671.817786945
31510,7699971.09363596
31511,5000528.188667113
31512,6373348.95047996
31513,12065961.897087326
31514,13351356.007076759
31515,1089522.8269086988
31516,14792843.755365709
31517,6852943.107374261
31518,7974873.58524964
31519,7158105.700669807
31520,11286016.82577723
31521,5872772.717929392
31522,4867479.015841588
31523,8745159.898224348
31524,8235263.2397774905
31525,9259773.63569583
31526,5797540.035464826
31527,6744289.09930741
31528,6075154.697875368
31529,6189525.181781212
31530,6506324.980991216
31531,7318723.823194301
31532,5797540.035464826
31533,10306021.538119556
31534,8076941.162818333
31535,8611793.493676247
31536,6635850.536942053
31537,5569571.565102537
31538,4920027.93169152
31539,4485717.267051767
31540,8398775.192873502
31541,1656470.1397555233
31542,6705574.481127063
31543,3681305.673721128
31544,5000528.188667113
31545,7520407.36326403
31546,9868391.560684297
31547,8620644.448689569
31548,8687298.34856939
31549,6336617.929542361
31550,4400301.779190312
31551,7026550.157230054
31552,8399441.13089707
31553,6484605.539208609
31554,6824539.423452494
31555,4850372.835577699
31556,7576022.519126557
31557,6196717.0241387915
31558,8831211.476593925
31559,1656470.1397555233
31560,7576022.519126557
31561,6778369.222096816
31562,14641837.006791243
31563,3672457.889665415
31564,10421835.878583957
31565,8364313.689543596
31566,6179972.713376857
31567,12411055.345345324
31568,7907481.737463755
31569,7083133.57732321
31570,6700378.27937377
31571,9154538.801609194
31572,3726733.562503277
31573,6045009.200075159
31574,10027753.454774316
31575,5781976.77589648
31576,6583715.16918454
31577,4411291.295605021
31578,5718634.452248989
31579,5009185.213320216
31580,7042130.227183247
31581,5201904.195906306
31582,6731211.724320143
31583,7176682.58007084
31584,4302929.928303527
31585,7591153.187416208
31586,9928640.76777228
31587,9845484.511540672
31588,7894899.324150205
31589,4405121.8157156985
31590,5495986.745496273
31591,7690832.673692231
31592,6660558.219661319
31593,9288556.464318702
31594,8328259.684915038
31595,6615010.375061477
31596,4585766.792848268
31597,6459661.967153174
31598,4590564.043314854
31599,6153581.373340102
31600,6293909.113337579
31601,9222161.43993559
31602,4725335.640466255
31603,13815955.408639386
31604,8242605.648860206
31605,5000528.188667113
31606,5684199.948276521
31607,7358695.9612655835
31608,4725335.640466255
31609,6969742.09949792
31610,7231344.847765282
31611,6533112.1449607555
31612,7258755.975623585
31613,4572077.914199253
31614,10133491.668097077
31615,8547737.820170512
31616,8793983.630430328
31617,5296160.238570055
31618,6460969.595881351
31619,8038768.791771188
31620,5586246.486068619
31621,6595771.678982498
31622,14554165.52689066
31623,10937225.936024042
31624,4603834.405319251
31625,8385552.778365473
31626,6864390.37374728
31627,6895162.250651819
31628,8606395.694806263
31629,8068723.030986508
31630,3545862.897465306
31631,6132705.946883097
31632,9054285.332872504
31633,6116309.4172229925
31634,6977416.865887672
31635,9837583.111097366
31636,8384177.870157095
31637,5049054.795113671
31638,7285658.504895764
31639,3784934.2408393966
31640,10389269.02948322
31641,3996455.342349477
31642,1820996.0266208828
31643,5548119.851332177
31644,7690789.352324873
31645,6622045.056779863
31646,7546190.714431812
31647,5249507.101421881
31648,8828727.974354038
31649,6110480.192618818
31650,6610923.603496029
31651,9582834.311067041
31652,6090826.578619564
31653,7049842.177922177
31654,6882783.717584277
31655,4816286.855087699
31656,11207109.192942983
31657,7303018.657710619
31658,5652946.169932952
31659,7624999.302104306
31660,7149728.519658351
31661,7090463.561552396
31662,6228914.03316857
31663,3977001.2678890475
31664,3550659.6801495003
31665,4103782.5119880987
31666,8449902.75222819
31667,5923926.564656758
31668,8297005.846897106
31669,10033254.154595058
31670,6232964.08561902
31671,7521307.969565483
31672,7235656.678409602
31673,9987914.043310242
31674,9478637.811603379
31675,6656911.461897785
31676,7106645.834915787
31677,4531852.886125887
31678,5262117.700277454
31679,7266821.6676538605
31680,9574199.322302097
31681,6986939.847219604
31682,2323466.9783988567
31683,7591153.187416208
31684,4411291.295605021
31685,3681305.673721128
31686,9734965.536631802
31687,10233860.6939087
31688,8728938.628001947
31689,3930873.6575135067
31690,7344241.117698001
31691,3788580.9986029295
31692,6623712.548876472
31693,5690192.363037174
31694,8670281.182113746
31695,6228914.03316857
31696,3541480.3947345824
31697,4411291.295605021
31698,3552041.178013102
31699,6014343.725171432
31700,6454470.424293855
31701,7363409.029214075
31702,6716515.923284883
31703,7828161.621069474
31704,5697444.037107511
31705,7892068.345766398
31706,7214498.5548142195
31707,9451951.127810912
31708,6985860.628972855
31709,4625286.114669753
31710,8670709.097311493
31711,6667602.254488817
31712,8555586.451503236
31713,6336617.929542361
31714,4680734.777414575
31715,4941348.714983021
31716,6306249.628543794
31717,8439007.205049852
31718,4848097.534759131
31719,8248811.578365592
31720,5270733.0340672955
31721,4378822.488797709
31722,5548119.851332177
31723,6176362.4722297
31724,6175470.574488194
31725,5000528.188667113
31726,10492967.687466398
31727,7687160.970800782
31728,4389479.491206991
31729,6526410.713616963
31730,4318968.057390936
31731,6890859.020141011
31732,6686784.047731296
31733,4107615.2196626244
31734,5608479.714023397
